14.22,-7.37454e-07
14.25,-7.04191e-07
14.28,-6.72428e-07
14.31,-6.42098e-07
14.34,-6.13137e-07
14.37,-5.85481e-07
14.4,-5.59073e-07
14.43,-5.33856e-07
14.46,-5.09776e-07
14.49,-4.86783e-07
14.52,-4.64827e-07
14.55,-4.43861e-07
14.58,-4.2384e-07
14.61,-4.04723e-07
14.64,-3.86468e-07
14.67,-3.69036e-07
14.7,-3.52391e-07
14.73,-3.36496e-07
14.76,-3.21319e-07
14.79,-3.06826e-07
14.82,-2.92986e-07
14.85,-2.79771e-07
14.88,-2.67152e-07
14.91,-2.55102e-07
14.94,-2.43596e-07
14.97,-2.32609e-07
15,-2.22117e-07
15.03,-2.12098e-07
15.06,-2.02531e-07
15.09,-1.93396e-07
15.12,-1.84673e-07
15.15,-1.76344e-07
15.18,-1.6839e-07
15.21,-1.60794e-07
15.24,-1.53542e-07
15.27,-1.46616e-07
15.3,-1.40003e-07
15.33,-1.33688e-07
15.36,-1.27658e-07
15.39,-1.219e-07
15.42,-1.16402e-07
15.45,-1.11152e-07
15.48,-1.06138e-07
15.51,-1.01351e-07
15.54,-9.67794e-08
15.57,-9.24141e-08
15.6,-8.82458e-08
15.63,-8.42655e-08
15.66,-8.04647e-08
15.69,-7.68353e-08
15.72,-7.33697e-08
15.75,-7.00603e-08
15.78,-6.69003e-08
15.81,-6.38827e-08
15.84,-6.10013e-08
15.87,-5.82499e-08
15.9,-5.56225e-08
15.93,-5.31136e-08
15.96,-5.0718e-08
15.99,-4.84303e-08
16.02,-4.62459e-08
16.05,-4.416e-08
16.08,-4.21681e-08
16.11,-4.02661e-08
16.14,-3.84499e-08
16.17,-3.67156e-08
16.2,-3.50596e-08
16.23,-3.34782e-08
16.26,-3.19682e-08
16.29,-3.05263e-08
16.32,-2.91494e-08
16.35,-2.78346e-08
16.38,-2.65791e-08
16.41,-2.53803e-08
16.44,-2.42355e-08
16.47,-2.31424e-08
16.5,-2.20985e-08
16.53,-2.11018e-08
16.56,-2.015e-08
16.59,-1.92411e-08
16.62,-1.83732e-08
16.65,-1.75445e-08
16.68,-1.67532e-08
16.71,-1.59975e-08
16.74,-1.5276e-08
16.77,-1.45869e-08
16.8,-1.3929e-08
16.83,-1.33007e-08
16.86,-1.27008e-08
16.89,-1.21279e-08
16.92,-1.15809e-08
16.95,-1.10585e-08
16.98,-1.05597e-08
17.01,-1.00834e-08
17.04,-9.62864e-09
17.07,-9.19434e-09
17.1,-8.77963e-09
17.13,-8.38362e-09
17.16,-8.00548e-09
17.19,-7.64439e-09
17.22,-7.29959e-09
17.25,-6.97034e-09
17.28,-6.65595e-09
17.31,-6.35573e-09
17.34,-6.06906e-09
17.37,-5.79531e-09
17.4,-5.53391e-09
17.43,-5.28431e-09
17.46,-5.04596e-09
17.49,-4.81836e-09
17.52,-4.60103e-09
17.55,-4.3935e-09
17.58,-4.19533e-09
17.61,-4.0061e-09
17.64,-3.82541e-09
17.67,-3.65286e-09
17.7,-3.4881e-09
17.73,-3.33077e-09
17.76,-3.18053e-09
17.79,-3.03708e-09
17.82,-2.90009e-09
17.85,-2.76928e-09
17.88,-2.64437e-09
17.91,-2.5251e-09
17.94,-2.4112e-09
17.97,-2.30245e-09
18,-2.19859e-09
18.03,-2.09943e-09
18.06,-2.00473e-09
18.09,-1.91431e-09
18.12,-1.82796e-09
18.15,-1.74551e-09
18.18,-1.66678e-09
18.21,-1.5916e-09
18.24,-1.51981e-09
18.27,-1.45126e-09
18.3,-1.3858e-09
18.33,-1.3233e-09
18.36,-1.26361e-09
18.39,-1.20661e-09
18.42,-1.15219e-09
18.45,-1.10022e-09
18.48,-1.0506e-09
18.51,-1.00321e-09
18.54,-9.57959e-10
18.57,-9.1475e-10
18.6,-8.7349e-10
18.63,-8.34091e-10
18.66,-7.9647e-10
18.69,-7.60545e-10
18.72,-7.26241e-10
18.75,-6.93484e-10
18.78,-6.62204e-10
18.81,-6.32335e-10
18.84,-6.03814e-10
18.87,-5.76579e-10
18.9,-5.50572e-10
18.93,-5.25739e-10
18.96,-5.02025e-10
18.99,-4.79382e-10
19.02,-4.57759e-10
19.05,-4.37112e-10
19.08,-4.17396e-10
19.11,-3.98569e-10
19.14,-3.80592e-10
19.17,-3.63425e-10
19.2,-3.47033e-10
19.23,-3.3138e-10
19.26,-3.16433e-10
19.29,-3.02161e-10
19.32,-2.88532e-10
19.35,-2.75517e-10
19.38,-2.6309e-10
19.41,-2.51223e-10
19.44,-2.39892e-10
19.47,-2.29072e-10
19.5,-2.18739e-10
19.53,-2.08873e-10
19.56,-1.99452e-10
19.59,-1.90456e-10
19.62,-1.81865e-10
19.65,-1.73662e-10
19.68,-1.65829e-10
19.71,-1.58349e-10
19.74,-1.51207e-10
19.77,-1.44387e-10
19.8,-1.37874e-10
19.83,-1.31656e-10
19.86,-1.25717e-10
19.89,-1.20047e-10
19.92,-1.14632e-10
19.95,-1.09462e-10
19.98,-1.04524e-10
20.01,-9.98098e-11
20.04,-9.53079e-11
20.07,-9.1009e-11
20.1,-8.6904e-11
20.13,-8.29842e-11
20.16,-7.92412e-11
20.19,-7.56671e-11
20.22,-7.22541e-11
20.25,-6.89951e-11
20.28,-6.58831e-11
20.31,-6.29114e-11
20.34,-6.00738e-11
20.37,-5.73642e-11
20.4,-5.47768e-11
20.43,-5.23061e-11
20.46,-4.99468e-11
20.49,-4.76939e-11
20.52,-4.55427e-11
20.55,-4.34885e-11
20.58,-4.1527e-11
20.61,-3.96539e-11
20.64,-3.78653e-11
20.67,-3.61574e-11
20.7,-3.45265e-11
20.73,-3.29692e-11
20.76,-3.14821e-11
20.79,-3.00621e-11
20.82,-2.87062e-11
20.85,-2.74114e-11
20.88,-2.6175e-11
